IBI Mean,IBI STD,pnn50,EDA Mean,EDA STD,EDA Tonic Slope,EDA Phasic Slope,Result
0.541354839,0.036077469,10,2.408645833,0.112929936,-0.011708944,-0.006153577,1
0.541354839,0.036077469,10,2.402679167,0.113479372,-0.019293255,-0.00619029,1
0.541354839,0.036077469,10,2.395458333,0.112157917,-0.016681085,-0.006121874,1
0.5395625,0.036884903,9.677419355,2.388325,0.111165917,-0.012305718,-0.006070564,1
0.535852941,0.039155146,9.090909091,2.381133333,0.110990911,-0.00863563,-0.006061414,1
0.535583333,0.039647317,14.28571429,2.373941667,0.112104958,-0.006512463,-0.006119026,1
0.535583333,0.039647317,14.28571429,2.3671,0.113393592,-0.006368768,-0.006189791,1
0.535583333,0.039647317,14.28571429,2.360483333,0.114598937,-0.00663563,-0.006259077,1
0.535583333,0.039647317,14.28571429,2.354241667,0.115277455,-0.007384897,-0.006300411,1
0.535583333,0.039647317,14.28571429,2.348295833,0.117305086,-0.01070088,-0.00641361,1
0.535583333,0.039647317,14.28571429,2.342479167,0.117465419,-0.009293988,-0.006423485,1
0.535583333,0.039647317,14.28571429,2.335170833,0.120670281,-0.004870235,-0.006543188,1
0.535583333,0.039647317,14.28571429,2.329095833,0.120915273,-0.001642962,-0.006558768,1
0.535583333,0.039647317,14.28571429,2.3229875,0.12143563,-0.000153959,-0.006593116,1
0.535583333,0.039647317,14.28571429,2.316916667,0.122511468,-0.000321848,-0.006665109,1
0.535583333,0.039647317,14.28571429,2.3108125,0.12380042,-0.001211144,-0.0067518,1
0.535583333,0.039647317,14.28571429,2.304670833,0.125512367,-0.002791789,-0.006867617,1
0.535583333,0.039647317,14.28571429,2.2985125,0.127148895,-0.005568182,-0.006979651,1
0.535583333,0.039647317,14.28571429,2.292020833,0.128225207,-0.008120968,-0.007050711,1
0.535583333,0.039647317,14.28571429,2.285033333,0.128898987,-0.008439883,-0.007092099,1
0.534552632,0.038836836,13.51351351,2.278141667,0.129516459,-0.009021994,-0.00713069,1
0.534,0.037967091,12.82051282,2.271429167,0.130335381,-0.010559384,-0.007183654,1
0.534238095,0.03710847,12.19512195,2.264875,0.130963708,-0.011978739,-0.007225393,1
0.535255814,0.037262796,11.9047619,2.258475,0.131252902,-0.009157625,-0.007245188,1
0.535627907,0.038068496,11.9047619,2.251995833,0.131222251,-0.001730938,-0.00724302,1
0.534619048,0.037946675,12.19512195,2.245833333,0.130921403,0.008456012,-0.007220285,1
0.53205,0.036700102,12.82051282,2.2408625,0.12991081,0.012384897,-0.007130782,1
0.531263158,0.037488724,13.51351351,2.236354167,0.128649053,0.0116261,-0.007010196,1
0.531263158,0.037488724,13.51351351,2.232025,0.127569227,0.007049853,-0.006903002,1
0.531263158,0.037488724,13.51351351,2.228141667,0.126488589,-0.001353372,-0.006783003,1
0.531263158,0.037488724,13.51351351,2.225220833,0.125155824,-0.013468475,-0.006589658,1
0.532138889,0.037600349,11.42857143,2.221091667,0.123196557,-0.020447214,-0.00639425,1
0.533558824,0.038169276,12.12121212,2.214225,0.125698546,-0.014697214,-0.006320242,1
0.53371875,0.039338463,12.90322581,2.209208333,0.120396629,-0.005466276,-0.005886752,1
0.532833333,0.040473929,13.79310345,2.204345833,0.115995839,-0.001804985,-0.005530535,1
0.533413793,0.041042885,14.28571429,2.199525,0.112676599,-0.000905425,-0.005268213,1
0.532407407,0.042138448,15.38461538,2.194745833,0.110089424,-0.00042522,-0.005067361,1
0.52872,0.041411612,16.66666667,2.190116667,0.108320603,-0.00158871,-0.004928339,1
0.527958333,0.042093625,17.39130435,2.185616667,0.10756697,-0.006965543,-0.004870991,1
0.527958333,0.042093625,17.39130435,2.180754167,0.106665882,-0.013903226,-0.004811703,1
0.527958333,0.042093625,17.39130435,2.174766667,0.102195787,-0.010747067,-0.004551214,1
0.527958333,0.042093625,17.39130435,2.17,0.097388954,-0.007840909,-0.004215316,1
0.527958333,0.042093625,17.39130435,2.166395833,0.093963898,-0.009414223,-0.003912889,1
0.527958333,0.042093625,17.39130435,2.163879167,0.091071206,-0.011953079,-0.003546167,1
0.527958333,0.042093625,17.39130435,2.162854167,0.089240403,-0.013954545,-0.003008169,1
0.527958333,0.042093625,17.39130435,2.1612375,0.086543907,-0.021494868,-0.002514389,1
0.53996,0.061302189,20.83333333,2.158875,0.083382608,-0.017398827,-0.002134225,1
0.546208333,0.069161031,17.39130435,2.156295833,0.080640354,-0.015017595,-0.001843308,1
0.546208333,0.067688613,17.39130435,2.153345833,0.077700716,-0.011900293,-0.001580241,1
0.551458333,0.065694355,17.39130435,2.150420833,0.074983845,-0.008626833,-0.001343994,1
0.555375,0.063885844,17.39130435,2.147683333,0.072840177,-0.005616569,-0.001151183,1
0.55568,0.062612919,20.83333333,2.146016667,0.071075721,-0.003536657,-0.000884401,1
0.555961538,0.061413154,24,2.145270833,0.069893592,0.000276393,-0.000582304,1
0.551964286,0.060908879,25.92592593,2.145795833,0.069984016,-0.006099707,-0.000500378,1
0.547466667,0.06133337,24.13793103,2.144295833,0.068547793,-0.004106305,-0.00027976,1
0.547466667,0.06133337,24.13793103,2.143770833,0.067951527,-0.003241202,-9.50E-06,1
0.547466667,0.06133337,24.13793103,2.143716667,0.067877793,-0.004591642,0.000260136,1
0.546935484,0.060406118,26.66666667,2.1437375,0.067905095,-0.008049853,0.000500569,1
0.546935484,0.060406118,26.66666667,2.143404167,0.067620072,-0.010055718,0.000698608,1
0.546935484,0.060406118,26.66666667,2.142841667,0.067327062,-0.012322581,0.000816861,1
0.546935484,0.060406118,26.66666667,2.141879167,0.06671149,-0.01047654,0.000958518,1
0.546935484,0.060406118,26.66666667,2.142020833,0.066937623,-0.008165689,0.001219085,1
0.546935484,0.060406118,26.66666667,2.1428125,0.067928902,-0.003458944,0.001500184,1
0.547451613,0.059932671,26.66666667,2.143233333,0.068327305,-0.005868035,0.001709616,1
0.550967742,0.056891228,23.33333333,2.143425,0.068435573,-0.002881232,0.001823452,1
0.553,0.056007488,23.33333333,2.143595833,0.068453263,-0.003180352,0.001843815,1
0.54940625,0.058644511,25.80645161,2.1440875,0.06859079,-0.004645894,0.001893712,1
0.54940625,0.058644511,25.80645161,2.145508333,0.069467978,-0.006291789,0.002034879,1
0.54940625,0.058644511,25.80645161,2.146075,0.069780449,-0.006869501,0.002131165,1
0.54940625,0.058644511,25.80645161,2.145808333,0.069334911,-0.008696481,0.002079623,1
0.54940625,0.058644511,25.80645161,2.145308333,0.069275091,-0.006006598,0.002104877,1
0.54940625,0.058644511,25.80645161,2.147458333,0.067680794,-0.011174487,0.002111783,1
0.54940625,0.058644511,25.80645161,2.148325,0.067988315,-0.009734604,0.00218958,1
0.54940625,0.058644511,25.80645161,2.148766667,0.067972143,-0.00823607,0.002180239,1
0.54940625,0.058644511,25.80645161,2.149016667,0.067879916,-0.00653739,0.002096443,1
0.54940625,0.058644511,25.80645161,2.149191667,0.067778843,-0.004362903,0.001966204,1
0.54940625,0.058644511,25.80645161,2.1497875,0.067401538,-0.003076246,0.001823325,1
0.54940625,0.058644511,25.80645161,2.150133333,0.067118544,-0.000895894,0.001635431,1
0.54940625,0.058644511,25.80645161,2.150354167,0.066904811,0.005269062,0.001420894,1
0.549333333,0.057750596,28.125,2.150733333,0.066492573,0.010556452,0.001178642,1
0.551483871,0.058940577,30,2.150958333,0.066219634,0.013460411,0.000909123,1
0.553413793,0.060431504,32.14285714,2.150995833,0.066168188,0.015272727,0.000601262,1
0.554481481,0.062459688,34.61538462,2.150683333,0.066665706,0.018954545,0.000263702,1
0.553576923,0.063475721,36,2.14995,0.067849816,0.016593109,-9.82E-05,1
0.549583333,0.064121575,34.7826087,2.149333333,0.068810287,0.001206745,-0.000453699,1
0.549583333,0.064121575,34.7826087,2.148658333,0.069744235,0.000671554,-0.000782152,1
0.549583333,0.064121575,34.7826087,2.147495833,0.070750795,0.000629765,-0.000988845,1
0.549583333,0.064121575,34.7826087,2.145829167,0.072086695,-0.001074047,-0.001179501,1
0.549583333,0.064121575,34.7826087,2.143983333,0.073686949,-0.004716276,-0.001391969,1
0.549583333,0.064121575,34.7826087,2.141854167,0.075293755,-0.008148094,-0.001583189,1
0.55072,0.063072352,33.33333333,2.1388,0.076677963,-0.007392962,-0.00169996,1
0.549888889,0.06109818,30.76923077,2.1361625,0.078655278,-0.008814516,-0.001895274,1
0.550758621,0.05961697,35.71428571,2.135395833,0.073741423,-0.01868695,-0.002309399,1
0.550516129,0.05820424,36.66666667,2.132008333,0.075741556,-0.008978006,-0.002456275,1
0.5489375,0.057957925,35.48387097,2.129366667,0.077188992,0.001365103,-0.002596701,1
0.5489375,0.057957925,35.48387097,2.125483333,0.086868913,0.012954545,-0.00295534,1
0.5489375,0.057957925,35.48387097,2.1239,0.087924579,0.028285924,-0.003149211,1
0.5489375,0.057957925,35.48387097,2.123025,0.088465479,0.034607038,-0.003330697,1
0.5489375,0.057957925,35.48387097,2.122333333,0.089036962,0.029607771,-0.003575454,1
0.5489375,0.057957925,35.48387097,2.1218,0.089572094,0.016998534,-0.003851244,1
0.55030303,0.057593394,37.5,2.1237875,0.090153576,0.002064516,-0.003806964,1
0.551588235,0.057218424,36.36363636,2.12475,0.092068294,-0.009684751,-0.003693509,1
0.551588235,0.057218424,36.36363636,2.1253375,0.09235348,-0.020057185,-0.003549195,1
0.551588235,0.057218424,36.36363636,2.124483333,0.091817435,-0.020434751,-0.003386677,1
0.551588235,0.057218424,36.36363636,2.121616667,0.089124509,-0.007272727,-0.003103682,1
0.551588235,0.057218424,36.36363636,2.118945833,0.087238712,0.002189883,-0.002898993,1
0.54259375,0.045822933,38.70967742,2.116866667,0.08667448,0.005669355,-0.002822316,1
0.537903226,0.038254964,36.66666667,2.1152125,0.086636217,0.009825513,-0.002816113,1
0.536758621,0.038806909,39.28571429,2.113870833,0.086783711,0.011647361,-0.002847902,1
0.535407407,0.039828576,42.30769231,2.112925,0.086857514,0.01001393,-0.002870265,1
0.53448,0.04100158,45.83333333,2.112070833,0.086996786,0.003395894,-0.002914966,1
0.53473913,0.041715618,40.90909091,2.109808333,0.086987911,-0.002054252,-0.002922419,1
0.533454545,0.04220591,38.0952381,2.1064875,0.086760637,-0.003469941,-0.002902524,1
0.5368,0.042852771,42.10526316,2.1034875,0.087061807,-0.000684751,-0.002932383,1
0.5454,0.040418313,36.84210526,2.100708333,0.087674055,0.001041789,-0.002996503,1
0.546272727,0.038711264,33.33333333,2.097370833,0.087267023,0.002555718,-0.002963022,1
0.544375,0.037656133,30.43478261,2.094304167,0.086023853,0.002521261,-0.002845707,1
0.54264,0.037623269,29.16666667,2.0912125,0.084902448,0.000466276,-0.002742397,1
0.54062963,0.037134538,26.92307692,2.0882125,0.084422108,-0.000917889,-0.002698003,1
0.541068966,0.035867506,25,2.085620833,0.084508493,-0.000640762,-0.002707597,1
0.5418,0.035483705,24.13793103,2.083566667,0.084274179,-0.005930352,-0.002674921,1
0.542125,0.034611911,22.58064516,2.08045,0.082403565,-0.010490469,-0.002512856,1
0.544264706,0.034855423,21.21212121,2.076545833,0.079763021,-0.008367302,-0.002329966,1
0.547028571,0.034045756,20.58823529,2.072791667,0.078269395,-0.000709677,-0.00222583,1
0.548441176,0.034403481,21.21212121,2.069454167,0.077738062,0.001815249,-0.002185661,1
0.548,0.033462007,15.15151515,2.066391667,0.077933497,-0.0021239,-0.002202458,1
0.549285714,0.028538266,11.76470588,2.0629,0.07772193,-0.006602639,-0.002189062,1
0.547891892,0.028415625,11.11111111,2.05825,0.075921423,-0.005309384,-0.002090241,1
0.547025641,0.027927091,10.52631579,2.054025,0.075346363,-0.004442082,-0.002060369,1
0.545878049,0.027754319,10,2.0507875,0.076478378,-0.011143695,-0.002149643,1
0.544837209,0.027555382,9.523809524,2.047504167,0.076890019,-0.016797654,-0.002181797,1
0.544837209,0.027555382,9.523809524,2.043483333,0.074328436,-0.013878299,-0.002026681,1
0.544837209,0.027555382,9.523809524,2.039583333,0.07224133,-0.010434018,-0.001897436,1
0.544837209,0.027555382,9.523809524,2.036116667,0.071408354,-0.009657625,-0.001840195,1
0.544837209,0.027555382,9.523809524,2.0329125,0.071377668,-0.011129765,-0.001838138,1
0.544837209,0.027555382,9.523809524,2.029666667,0.071985685,-0.013851173,-0.001882974,1
0.546295455,0.028870069,11.62790698,2.026133333,0.072444109,-0.01291129,-0.001914283,1
0.548021739,0.029762457,11.11111111,2.022679167,0.073576556,-0.01123607,-0.00199429,1
0.548625,0.030779204,12.76595745,2.0195875,0.074470468,-0.007412757,-0.002065524,1
0.548659574,0.031103996,13.04347826,2.016575,0.075244564,-0.003950147,-0.002129426,1
0.548659574,0.031103996,13.04347826,2.013604167,0.07632713,-0.001740469,-0.002221033,1
0.548659574,0.031103996,13.04347826,2.010866667,0.077557445,-0.000456012,-0.00233637,1
0.548659574,0.031103996,13.04347826,2.008308333,0.079048065,-0.000970674,-0.002489908,1
0.548659574,0.031103996,13.04347826,2.0059375,0.080782941,-0.004227273,-0.002684899,1
0.548659574,0.031103996,13.04347826,2.0035,0.082377889,-0.00746261,-0.002862699,1
0.55177551,0.03400196,12.5,2.000966667,0.083833509,-0.009268328,-0.003022782,1
0.55262,0.034175365,12.24489796,1.998079167,0.085026111,-0.006089443,-0.003139115,1
0.55262,0.034175365,12.24489796,1.995591667,0.085955075,-0.011444282,-0.003245591,1
0.55262,0.034175365,12.24489796,1.993779167,0.086452523,-0.005955279,-0.00332315,1
0.55262,0.034175365,12.24489796,1.992966667,0.086488962,0.001210411,-0.00330937,1
0.552102041,0.034327501,12.5,1.993970833,0.087094986,0.005831378,-0.003141063,1
0.552638298,0.034611783,10.86956522,1.995195833,0.087692308,0.00835044,-0.003001457,1
0.5522,0.034678588,9.090909091,1.996541667,0.088203543,0.023502199,-0.002892081,1
0.55244186,0.03482134,7.142857143,1.997916667,0.088710539,0.03201173,-0.00278559,1
0.553690476,0.034268886,4.87804878,1.998141667,0.088778685,0.038594575,-0.002725974,1
0.55572093,0.036334573,4.761904762,1.999354167,0.083617206,0.026281525,-0.00292515,1
0.55572093,0.036334573,4.761904762,1.9984875,0.083718476,0.018749267,-0.002944699,1
0.55572093,0.036334573,4.761904762,1.9977,0.083541317,0.009645894,-0.002874751,1
0.55572093,0.036334573,4.761904762,1.990854167,0.110771046,-0.004192815,-0.003451277,1
0.55572093,0.036334573,4.761904762,1.9923125,0.111875183,-0.020713343,-0.003199568,1
0.554809524,0.036275558,4.87804878,1.9912,0.109960948,-0.020673021,-0.002632535,1
0.553853659,0.036188909,5,1.991125,0.108515058,-0.016133431,-0.001983073,1
0.553853659,0.036188909,5,1.991941667,0.110236775,-0.010346041,-0.001252504,1
0.553853659,0.036188909,5,1.994741667,0.116138136,-0.008552053,-0.000455959,1
0.553853659,0.036188909,5,1.9974125,0.120811426,-0.009189883,0.000231165,1
0.553853659,0.036188909,5,2.003475,0.134406099,-0.010173754,0.001175093,1
0.553853659,0.036188909,5,2.009491667,0.145414579,-0.011862903,0.002016157,1
0.553853659,0.036188909,5,2.013179167,0.149639334,-0.01197654,0.002574248,1
0.555348837,0.036021236,7.142857143,2.01575,0.151829057,-0.008610704,0.002998733,1
0.555522727,0.035627804,6.976744186,2.017145833,0.152789205,-0.004013196,0.003343983,1
0.555522727,0.035627804,6.976744186,2.018108333,0.153345432,-0.000164223,0.003626865,1
0.555522727,0.035627804,6.976744186,2.019229167,0.15374964,0.001164956,0.003813492,1
0.555522727,0.035627804,6.976744186,2.020470833,0.154008384,0.002683284,0.00391983,1
0.555522727,0.035627804,6.976744186,2.022679167,0.154773952,0.003159091,0.004089215,1
0.554809524,0.035948533,7.317073171,2.025754167,0.156111532,0.000478006,0.004314306,1
0.5548,0.036792798,7.692307692,2.027966667,0.156803084,-0.003527126,0.00447571,1
0.554425,0.037108549,7.692307692,2.029025,0.157088163,-0.004807185,0.00461642,1
0.553625,0.038255514,7.692307692,2.030466667,0.157503885,-0.006543255,0.004765086,1
0.55245,0.039629503,7.692307692,2.0329125,0.158351812,-0.009357038,0.00494747,1
0.551275,0.04015407,7.692307692,2.035045833,0.158851352,-0.012870235,0.005068107,1
0.550780488,0.039627234,7.5,2.036466667,0.159228213,-0.013349707,0.005200361,1
0.55165,0.040172472,7.692307692,2.040379167,0.162193872,-0.011846041,0.005588574,1
0.554564103,0.048119933,10.52631579,2.045633333,0.16638687,-0.008859971,0.006024702,1
0.553702703,0.049225825,11.11111111,2.051529167,0.170739126,-0.004096774,0.006430558,1
0.553444444,0.049880103,11.42857143,2.062945833,0.187988212,-0.000660557,0.007325678,1
0.553352941,0.051288046,12.12121212,2.074141667,0.201755929,0.000987537,0.008120099,1
0.55571875,0.051814111,12.90322581,2.086704167,0.217369501,0.001351173,0.008988349,1
0.557866667,0.052783668,13.79310345,2.098683333,0.229071877,-0.000599707,0.009712724,1
0.559785714,0.05412839,14.81481481,2.1093625,0.236223477,-0.003796921,0.01022754,1
0.562576923,0.055153055,16,2.118208333,0.23921869,-0.008719941,0.010494505,1
0.565833333,0.056149849,13.04347826,2.1258625,0.240781838,-0.010818182,0.010655947,1
0.565833333,0.056149849,13.04347826,2.132854167,0.242287122,-0.008725806,0.010828895,1
0.565833333,0.056149849,13.04347826,2.140629167,0.244203211,-0.00684824,0.011028363,1
0.565833333,0.056149849,13.04347826,2.149879167,0.247348249,-0.004965543,0.011306181,1
0.565833333,0.056149849,13.04347826,2.160029167,0.250959133,-0.003766862,0.011601592,1
0.565833333,0.056149849,13.04347826,2.170458333,0.253781037,-0.004042522,0.01182857,1
0.563956522,0.056615775,13.63636364,2.179641667,0.254254295,-0.004094575,0.011871564,1
0.564727273,0.058545384,19.04761905,2.188575,0.253574189,-0.005019795,0.011807077,1
0.557590909,0.061417098,19.04761905,2.199041667,0.254740256,-0.004464076,0.011898248,1
0.553416667,0.060789882,17.39130435,2.2103875,0.256700936,-0.002087977,0.012045478,1
0.553416667,0.060789882,17.39130435,2.221275,0.25712069,0.001995601,0.012076123,1
0.553416667,0.060789882,17.39130435,2.231658333,0.256338529,0.010014663,0.01201109,1
0.553416667,0.060789882,17.39130435,2.2413625,0.254115734,0.023519795,0.011815464,1
0.553416667,0.060789882,17.39130435,2.250466667,0.25068092,0.031410557,0.01149772,1
0.553416667,0.060789882,17.39130435,2.2593125,0.246724927,0.034557918,0.011126712,1
0.546909091,0.059356327,19.04761905,2.2678,0.242188412,0.033227273,0.010691043,1
0.542173913,0.057742797,18.18181818,2.276033333,0.237141868,0.023398094,0.010201233,1
0.54192,0.055437835,16.66666667,2.283608333,0.231900887,0.007613636,0.009660046,1
0.539407407,0.054123493,15.38461538,2.2903125,0.226965247,-0.007925953,0.009097059,1
0.538827586,0.052267263,14.28571429,2.2964625,0.223234272,-0.016666422,0.008643926,1
0.535806452,0.05188537,13.33333333,2.3015125,0.221556689,-0.048731672,0.008398734,1
0.532212121,0.052274194,12.5,2.306933333,0.21987829,-0.026697947,0.008171236,1
0.530828571,0.051104647,11.76470588,2.312704167,0.21809031,-0.004890762,0.007945445,1
0.53127027,0.04977335,11.11111111,2.318445833,0.216160254,0.020282991,0.007702819,1
0.5325,0.049680426,10.81081081,2.324408333,0.212827982,0.042277859,0.007303495,1
0.532461538,0.047717032,7.894736842,2.3305,0.20792683,0.060771994,0.006740436,1
0.535439024,0.048481351,7.5,2.336304167,0.202471858,0.067442815,0.006099181,1
0.537069767,0.047940077,7.142857143,2.341529167,0.197587932,0.085140029,0.00547717,1
0.536590909,0.047496085,9.302325581,2.3534,0.164996005,0.051703812,0.004238011,1
0.536369565,0.046575959,8.888888889,2.356666667,0.161982732,0.036057918,0.003749607,1
0.536595745,0.046103334,8.695652174,2.3593125,0.159484084,0.012618768,0.003250016,1
0.536595745,0.046103334,8.695652174,2.3608125,0.158240726,-0.011843842,0.002810554,1
0.536595745,0.046103334,8.695652174,2.361233333,0.157874541,-0.032888563,0.002431938,1
0.536595745,0.046103334,8.695652174,2.360158333,0.158394102,-0.044697947,0.00217627,1
0.537020408,0.046186176,10.41666667,2.359695833,0.158645711,-0.056889296,0.001871065,1
0.53527451,0.047335713,14,2.357116667,0.158051083,-0.041193548,0.00196877,1
0.535415094,0.04646542,13.46153846,2.355291667,0.157586981,-0.016379765,0.002064755,1
0.535836364,0.04576611,12.96296296,2.356045833,0.15734734,-0.005097507,0.001920111,1
0.534759259,0.045491935,13.20754717,2.358304167,0.156316623,-0.001012463,0.001685677,1
0.535545455,0.045445199,12.96296296,2.3613875,0.154214393,0.001122434,0.001334657,1
0.535545455,0.045445199,12.96296296,2.365729167,0.151367948,0.004245601,0.00099479,1
0.535545455,0.045445199,12.96296296,2.371645833,0.148090779,0.002189883,0.000718327,1
0.535545455,0.045445199,12.96296296,2.378504167,0.144339819,-0.00361217,0.000450874,1
0.535545455,0.045445199,12.96296296,2.384745833,0.141858549,0.007780792,0.000264176,1
0.535545455,0.045445199,12.96296296,2.390104167,0.140237037,0.025512463,0.000122018,1
0.535545455,0.045445199,12.96296296,2.396270833,0.137276688,0.037016129,-9.93E-05,1
0.536283019,0.046132859,13.46153846,2.402670833,0.13229366,0.065956012,-0.000449239,1
0.537705882,0.046346645,14,2.408404167,0.127155938,0.080616569,-0.000836357,1
0.539571429,0.046306873,14.58333333,2.412866667,0.12298597,0.093694282,-0.001226598,1
0.542354167,0.048810642,17.0212766,2.417125,0.117558394,0.086934018,-0.001736492,1
0.545914894,0.055529111,19.56521739,2.421170833,0.111166467,0.058184751,-0.002336181,1
0.55375,0.068350963,17.0212766,2.422158333,0.109898286,0.025074047,-0.002737235,1
0.554395833,0.070035033,14.89361702,2.421758333,0.110258408,-0.010678886,-0.003078651,1
0.557755102,0.073119564,14.58333333,2.420854167,0.110934851,-0.047365103,-0.003417492,1
0.557755102,0.073119564,14.58333333,2.414295833,0.107426758,-0.048046188,-0.003239516,1
0.557755102,0.073119564,14.58333333,2.407991667,0.104763543,-0.039107038,-0.003097842,1
0.557333333,0.071771879,16,2.400579167,0.098110535,-0.015691349,-0.002794113,1
0.556641509,0.070508422,15.38461538,2.3944375,0.092373045,0.006521994,-0.002501101,1
0.555709091,0.069380813,14.81481481,2.389616667,0.089995758,0.015332845,-0.002359433,1
0.554035088,0.068732118,14.28571429,2.386695833,0.090491178,0.011546921,-0.002414446,1
0.55220339,0.068261158,13.79310345,2.385,0.09112025,0.010895161,-0.002535732,1
0.549721311,0.069180479,15,2.383225,0.092010141,0.010186217,-0.002690456,1
0.549721311,0.069180479,15,2.380720833,0.092738079,0.005558651,-0.002781734,1
0.549721311,0.069180479,15,2.3769625,0.092122126,0.003472141,-0.002734074,1
0.549721311,0.069180479,15,2.372004167,0.090772495,0.001479472,-0.002651815,1
0.549126984,0.068152605,16.12903226,2.3667,0.08971033,-0.002357771,-0.002592448,1
0.549538462,0.067190676,15.625,2.362504167,0.090951269,-0.013258065,-0.00268226,1
0.549030303,0.066141256,13.84615385,2.358595833,0.092863291,-0.027969941,-0.002832471,1
0.551,0.065635591,14.0625,2.353166667,0.091783471,-0.032329179,-0.002778809,1
0.553184615,0.065258749,14.0625,2.346845833,0.088296312,-0.029197214,-0.002613568,1
0.553090909,0.064766884,13.84615385,2.340895833,0.086226939,-0.026126833,-0.002515091,1
0.553090909,0.064766884,13.84615385,2.335466667,0.085106055,-0.01922654,-0.002456803,1
0.553090909,0.064766884,13.84615385,2.331233333,0.084678975,-0.010616569,-0.002427476,1
0.553090909,0.064766884,13.84615385,2.328679167,0.08416235,-0.002834311,-0.002369963,1
0.553090909,0.064766884,13.84615385,2.326270833,0.083899975,0.005283724,-0.002339091,1
0.553090909,0.064766884,13.84615385,2.323620833,0.08444383,0.010925953,-0.002395679,1
0.55425,0.065433172,14.28571429,2.321179167,0.085124402,0.011377566,-0.002474392,1
0.554741935,0.066406358,14.75409836,2.32035,0.085225744,0.005594575,-0.002476727,1
0.5563,0.066928395,15.25423729,2.320670833,0.085263635,-0.004943548,-0.002448919,1
0.557172414,0.067904633,15.78947368,2.319795833,0.085303698,-0.01356085,-0.002464343,1
0.5595,0.067943516,16.36363636,2.317670833,0.085446304,-0.015892229,-0.002482753,1
0.562574074,0.067235518,16.98113208,2.315441667,0.085071959,-0.01693695,-0.002432414,1
0.564592593,0.066428608,16.98113208,2.313479167,0.084100384,-0.015500733,-0.002292715,1
0.565576923,0.06748229,17.64705882,2.311270833,0.083147945,-0.012262463,-0.00217156,1
0.565333333,0.068118025,18,2.309229167,0.082910052,-0.010332111,-0.002141397,1
0.564489796,0.069207798,18.75,2.309570833,0.083398111,-0.010443548,-0.002000047,1
0.563255319,0.070327643,19.56521739,2.312179167,0.085941824,-0.010909091,-0.001724507,1
0.562933333,0.071839141,18.18181818,2.3147125,0.088023888,-0.006064516,-0.00148608,1
0.564,0.07229768,18.60465116,2.316733333,0.089736673,0.002508798,-0.00123664,1
0.566209302,0.072830341,19.04761905,2.318129167,0.090228945,0.009152493,-0.001132726,1
0.567651163,0.073049166,19.04761905,2.318970833,0.090182934,0.014621701,-0.001152188,1
0.568111111,0.071737553,22.72727273,2.3195875,0.089994217,0.016362903,-0.00124395,1
0.568111111,0.071737553,22.72727273,2.320275,0.089694106,0.018965543,-0.0013741,1
0.568111111,0.071737553,22.72727273,2.32085,0.089363644,0.023172287,-0.001545982,1
0.569093023,0.072534134,19.04761905,2.322775,0.089322539,0.025808651,-0.00157735,1
0.570714286,0.071662,19.51219512,2.325395833,0.091202919,0.029477273,-0.001360657,1
0.568119048,0.073777724,19.51219512,2.3284375,0.094330957,0.029927419,-0.00104594,1
0.567380952,0.074057234,21.95121951,2.331691667,0.097794367,0.027204545,-0.000705113,1
0.56702381,0.07404133,21.95121951,2.333733333,0.099542557,0.02036437,-0.000428657,1
0.565142857,0.074411843,19.51219512,2.3348875,0.100096869,0.007631232,-0.000271013,1
0.564659091,0.072907146,18.60465116,2.3347125,0.099888337,-0.006165689,-9.94E-05,1
0.566608696,0.071961185,17.77777778,2.332954167,0.098528644,-0.016073314,0.000156209,1
0.566608696,0.071961185,17.77777778,2.329970833,0.096325075,-0.022829179,0.000421266,1
0.566608696,0.071961185,17.77777778,2.326841667,0.093340773,-0.027291789,0.000723537,1
0.566608696,0.071961185,17.77777778,2.323691667,0.090398635,-0.030241935,0.001009327,1
0.566608696,0.071961185,17.77777778,2.320345833,0.087029839,-0.029049853,0.001307149,1
0.566608696,0.071961185,17.77777778,2.317108333,0.084357503,-0.026879765,0.00154268,1
0.566608696,0.071961185,17.77777778,2.314470833,0.082251895,-0.02316129,0.001764723,1
0.566608696,0.071961185,17.77777778,2.312375,0.080926413,-0.017631965,0.001935586,1
0.564955556,0.071887244,15.90909091,2.311066667,0.080289812,-0.010197214,0.002065018,1
0.561454545,0.068801577,16.27906977,2.31,0.080045456,-0.004736804,0.00212577,1
0.55247619,0.056441389,17.07317073,2.308883333,0.080210679,-0.001140762,0.002086776,1
0.547658537,0.047838453,17.5,2.3079625,0.080579429,0.002209677,0.001991991,1
0.543375,0.039917845,15.38461538,2.310420833,0.082680673,0.00302566,0.002184033,1
0.543904762,0.040799632,17.07317073,2.314116667,0.085930367,0.001782258,0.002427476,1
0.543318182,0.039952115,16.27906977,2.31645,0.086491266,-0.000650293,0.002491241,1
0.543681818,0.039911136,16.27906977,2.3178125,0.086438768,-0.005103372,0.002480166,1
0.545477273,0.04064228,16.27906977,2.318658333,0.086546423,-0.0078761,0.002507481,1
0.54655814,0.041066199,16.66666667,2.3216375,0.088662362,-0.011395161,0.002704691,1
0.547651163,0.040433053,16.66666667,2.325383333,0.091706205,-0.014829912,0.002947659,1
0.550285714,0.039551224,17.07317073,2.33325,0.109022952,-0.013745601,0.003633528,1
0.553975,0.034758803,12.82051282,2.343316667,0.130020959,-0.012019795,0.00446048,1
